case_id,case_name,branch_count,mismatch_label,T_init_C,SOC,frequency_Hz,duty,current_amplitude_scale,effective_current_scale,dTdt_C_per_min,time_to_0C_min,P_battery_kW,P_motor_kW,P_inverter_kW,P_heat_loss_kW,P_net_kW,heating_efficiency_pct,I_motor_rms_A,I_motor_peak_A,I_branch_rms_max_A,I_branch_peak_max_A,I_bus_rms_A,I_switch_rms_A,motor_rms_margin,motor_peak_margin,branch_peak_margin,frequency_margin,plating_reference_margin,spec_charge_30s_A,spec_discharge_30s_A,spec_charge_60s_A,spec_discharge_60s_A,plating_charge_reference_A,branch_heat_spread_pct,branch_energy_spread_30min_kWh,current_scale,limiting_factor,safety_status,E_battery_heat_30min_kWh,E_motor_loss_30min_kWh,E_inverter_loss_30min_kWh,E_heat_loss_30min_kWh,E_net_heat_30min_kWh,E_total_electric_30min_kWh,SOC_delta_equiv_pct,P_branch_1_kW,P_branch_2_kW,P_branch_3_kW,note
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,3000,0.4,1.2,1.12785630687336,2.97532177030316,6.72196204108779,203.809541265767,2.55582954769688,7.90441304932723,0,203.809541265767,95.1181905313712,523.296168637206,777.817459305202,385.033970234734,572.307160692791,1046.59233727441,523.296168637206,1.05103005327239,1,Inf,1.33333333333333,1.83089006539603,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1047.83149486744,20.0668896321071,6.81637261758417,0.939880255727798,motor_peak,已按电流硬限制缩放; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,101.904770632883,1.27791477384844,3.95220652466361,0,101.904770632883,107.134891931395,15.4894665869937,74.9800987934259,67.4820889140833,61.3473535582575,"温升有初步意义; 已触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 已按电流硬限制缩放; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,3000,0.5,0.4,0.4,0.0405508473582166,493.207942692904,2.77773304403784,0.0348335614980277,0.414527718784044,0,2.77773304403784,86.0753595922,61.0914666983869,105.609553608025,44.9502430556693,77.7060260661055,122.182933396774,61.0914666983869,9.00289401653084,7.36502932482897,Inf,1.33333333333333,13.4845590221798,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1047.83149486744,20.066889632107,0.0929007707036066,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,1.38886652201892,0.0174167807490139,0.207263859392022,0,1.38886652201892,1.61354716215996,0.233285201527244,1.02190847773967,0.919717629965706,0.83610693633246,"温升偏弱; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,3000,0.5,0.6,0.6,0.0912394065559874,219.203530085735,6.24989934908514,0.0783755133705623,0.672175836771428,0,6.24989934908514,89.278528163553,91.6372000475803,158.414330412038,67.4253645835039,116.559039099158,183.274400095161,91.6372000475803,6.00192934435389,4.91001954988598,Inf,1.33333333333333,8.98970601478651,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1047.83149486744,20.066889632107,0.209026734083115,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,3.12494967454257,0.0391877566852812,0.336087918385714,0,3.12494967454257,3.50022534961357,0.506059441722362,2.29929407491427,2.06936466742284,1.88124060674804,"温升偏弱; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,3000,0.5,0.8,0.8,0.162203389432867,123.301985673226,11.1109321761514,0.139334245992111,0.963413460489052,0,11.1109321761514,90.9712083739051,122.182933396774,211.21910721605,89.9004861113385,155.412052132211,244.365866793547,122.182933396774,4.50144700826542,3.68251466241448,Inf,1.33333333333333,6.74227951108988,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1047.83149486744,20.066889632107,0.371603082814426,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,5.55546608807568,0.0696671229960554,0.481706730244526,0,5.55546608807568,6.10683994131626,0.882921441538477,4.08763391095869,3.67887051986283,3.34442774532984,"温升偏弱; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,3000,0.5,1,1,0.253442795988854,78.9132708308646,17.3608315252365,0.217709759362673,1.28824058993692,0,17.3608315252365,92.0179797523809,152.728666745967,264.023884020063,112.375607639173,194.265065165264,305.457333491934,152.728666745967,3.60115760661233,2.94601172993159,Inf,1.33333333333333,5.39382360887191,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1047.83149486744,20.066889632107,0.580629816897542,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,8.68041576261825,0.108854879681337,0.644120294968459,0,8.68041576261825,9.43339093726805,1.36387120097559,6.38692798587296,5.74823518728567,5.22566835207788,"温升偏弱; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,3000,0.5,1.2,1.2,0.36495762622395,54.8008825214337,24.9995973963406,0.313502053482249,1.64665722511502,0,24.9995973963406,92.7293139095003,183.274400095161,316.828660824076,134.850729167008,233.118078198316,366.548800190321,183.274400095161,3.00096467217695,2.45500977494299,Inf,1.33333333333333,4.49485300739326,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1047.83149486744,20.066889632107,0.83610693633246,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,12.4997986981703,0.156751026741125,0.823328612557512,0,12.4997986981703,13.4798783374689,1.9489087200337,9.19717629965706,8.27745866969136,7.52496242699214,"温升偏弱; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,3000,0.6,0.4,0.4,0.374236702494741,53.4421126166295,25.6352141208897,0.321472867780363,1.6751934138941,0,25.6352141208897,92.7740484810105,185.589659054313,275.856934811658,136.55426418712,202.971657720952,371.179318108625,185.589659054313,2.96352718574176,2.81964076718339,Inf,1.33333333333333,5.16245226862171,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1047.83149486744,20.0668896321071,0.857365020765546,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,12.8176070604449,0.160736433890181,0.83759670694705,0,12.8176070604449,13.8159402012821,1.99749624289255,9.43101522842098,8.48791370557888,7.71628518688989,"温升偏弱; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,3000,0.6,0.6,0.6,0.842032580613167,23.7520500518353,57.6792317720019,0.723313952505816,2.97777766173775,0,57.6792317720019,93.9702311586828,278.384488581469,413.785402217487,204.831396280679,304.457486581428,556.768977162938,278.384488581469,1.97568479049451,1.8797605114556,Inf,1.33333333333333,3.44163484574781,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1047.83149486744,20.066889632107,1.92907129672247,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,28.839615886001,0.361656976252908,1.48888883086887,0,28.839615886001,30.6901616931227,4.43715605182546,21.2197842639472,19.0978058375525,17.3616416705022,"温升有初步意义; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,3000,0.6,0.8,0.8,1.49694680997896,13.3605281541574,102.540856483559,1.28589147112145,4.59035360351246,0,102.540856483559,94.5799647932113,371.179318108625,551.713869623316,273.108528374239,405.943315441905,742.35863621725,371.179318108625,1.48176359287088,1.4098203835917,Inf,1.33333333333333,2.58122613431085,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1047.83149486744,20.0668896321071,3.42946008306218,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,51.2704282417795,0.642945735560725,2.29517680175623,0,51.2704282417795,54.2085507790964,7.83742365241612,37.7240609136839,33.9516548223155,30.8651407475595,"温升有初步意义; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,3000,0.6,1,1,2.33897939059213,8.55073801866072,160.220088255561,2.00920542362727,6.51292123921823,0,160.220088255561,94.9496178730579,463.974147635782,689.642337029145,341.385660467799,507.429144302381,927.948295271563,463.974147635782,1.1854108742967,1.12785630687336,Inf,1.33333333333333,2.06498090744868,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1047.83149486744,20.066889632107,5.35853137978464,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,80.1100441277804,1.00460271181363,3.25646061960911,0,80.1100441277804,84.3711074592032,12.1982990446645,58.9438451776311,53.049460659868,48.2267824180618,"温升有初步意义; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,3000,0.6,1.2,1.12785630687336,2.97532177030316,6.72196204108779,203.809541265767,2.55582954769688,7.90441304932723,0,203.809541265767,95.1181905313712,523.296168637206,777.817459305202,385.033970234734,572.307160692791,1046.59233727441,523.296168637206,1.05103005327239,1,Inf,1.33333333333333,1.83089006539603,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1047.83149486744,20.0668896321071,6.81637261758417,0.939880255727798,motor_peak,已按电流硬限制缩放; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,101.904770632883,1.27791477384844,3.95220652466361,0,101.904770632883,107.134891931395,15.4894665869937,74.9800987934259,67.4820889140833,61.3473535582575,"温升有初步意义; 已触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 已按电流硬限制缩放; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,4000,0.4,0.4,0.4,0.357937897882531,55.8756145083124,24.5187460049534,0.30747204042925,1.73785255304357,0,24.5187460049534,92.300409736172,181.503258657066,251.368702897113,133.547548175768,184.953560660083,363.006517314132,181.503258657066,3.03024862511794,3.09432896912217,Inf,1,6.20264454457058,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1147.20119402717,20.066889632107,0.820024949998442,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,12.2593730024767,0.153736020214625,0.868926276521785,0,12.2593730024767,13.2820352992131,1.92030475100655,9.02027444998285,8.11824700498457,7.38022454998597,"温升偏弱; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,4000,0.4,0.6,0.6,0.805360270235695,24.8336064481388,55.1671785111451,0.691812090965811,3.05151517375766,0,55.1671785111451,93.64573904871,272.254887985599,377.05305434567,200.321322263652,277.430340990125,544.509775971199,272.254887985599,2.02016575007862,2.06288597941478,Inf,1,4.13509636304705,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1147.20119402717,20.066889632107,1.84505613749649,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,27.5835892555726,0.345906045482906,1.52575758687883,0,27.5835892555726,29.4552528879343,4.25861404435137,20.2956175124614,18.2660557612153,16.6055052374684,"温升有初步意义; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,4000,0.4,0.8,0.8,1.43175159153012,13.9689036270781,98.0749840198136,1.229888161717,4.66166869059996,0,98.0749840198136,94.3332183576608,363.006517314132,502.737405794226,267.095096351536,369.907121320166,726.013034628265,363.006517314132,1.51512431255897,1.54716448456109,Inf,1,3.10132227228529,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1147.20119402717,20.066889632107,3.28009979999377,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,49.0374920099068,0.614944080858499,2.33083434529998,0,49.0374920099068,51.9832704360653,7.51569461625723,36.0810977999314,32.4729880199383,29.5208981999439,"温升有初步意义; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,4000,0.4,1,1,2.23711186176582,8.94009832132998,153.242162530959,1.92170025268281,6.56831310357046,0,153.242162530959,94.7505724759593,453.758146642665,628.421757242783,333.868870439419,462.383901650208,907.516293285331,453.758146642665,1.21209945004717,1.23773158764887,Inf,1,2.48105781782823,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1147.20119402717,20.066889632107,5.12515593749026,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,76.6210812654793,0.960850126341405,3.28415655178523,0,76.6210812654793,80.866087943606,11.6915464667241,56.3767153123928,50.7390437811535,46.1264034374123,"温升有初步意义; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,4000,0.4,1.2,1.2,3.22144108094278,6.20840161203471,220.668714044581,2.76724836386325,8.77144841266917,0,220.668714044581,95.0308662691986,544.509775971199,754.106108691339,400.642644527303,554.86068198025,1089.0195519424,544.509775971199,1.01008287503931,1.03144298970739,Inf,1,2.06754818152353,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1147.20119402717,20.066889632107,7.38022454998597,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,110.33435702229,1.38362418193162,4.38572420633458,0,110.33435702229,116.103705410556,16.786169595752,81.1824700498457,73.0642230448611,66.4220209498737,"温升有初步意义; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
三包并联双电机,三包并联整体输出，双电机脉冲,3,R_90_100_110,-20,0.5,4000,0.5,0.4,0.4,0.022867653483658,874.597825014826,1.56643426363057,0.0196435306740189,0.327260561355708,0,1.56643426363057,81.8691717017292,45.8766171462952,79.3742854984009,33.7553704755349,58.4024843132046,91.7532342925903,45.8766171462952,11.9886782028002,9.7993632877599,Inf,1,19.6430204556862,3.6,97.2348830142814,6.98875721665147,97.2348830142814,1147.20119402717,20.066889632107,0.0523891058070426,1,none,电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考,0.783217131815286,0.00982176533700947,0.163630280677854,0,0.783217131815286,0.95666917783015,0.138314371701572,0.576280163877468,0.518652147489721,0.471501952263383,"温升偏弱; 未触发电机/MCU限流; 支路峰值高于30s窗口参考, 高频边界需试验确认; 三支路同步分流, 需核对支路均衡和母线压力; 电气硬限制满足; 析锂参考边界未触发; 30s/60s规格窗口仅作低频参考"
